2.6577148e-05;0.0018450347;0.011962891;-0.010864258;0.0018448801;3.4035827e-06
2.4936523e-05;0.0018533092;0.016021729;-0.012115479;0.0018531785;3.4342706e-06
2.6298828e-05;0.0018682346;0.016265869;-0.011505127;0.0018680869;3.4897487e-06
2.5977783e-05;0.0018773998;0.01385498;-0.011566162;0.0018772576;3.5240961e-06
2.6158447e-05;0.0019163138;0.013183594;-0.012878418;0.0019161736;3.6717213e-06
2.5545654e-05;0.0019146213;0.012969971;-0.011260986;0.0019144891;3.6652687e-06
2.585083e-05;0.0019177152;0.014099121;-0.011749268;0.0019175793;3.6771104e-06
2.572876e-05;0.001949568;0.01184082;-0.011138916;0.0019494372;3.8003053e-06
2.5718994e-05;0.0018983824;0.014648438;-0.010528564;0.0018982461;3.6033384e-06
2.4812012e-05;0.0019500039;0.015319824;-0.013336182;0.0019498851;3.8020518e-06
2.6446533e-05;0.0019639539;0.012451172;-0.010192871;0.0019638151;3.8565699e-06
2.5859375e-05;0.001873104;0.013702393;-0.010650635;0.0018729629;3.5079901e-06
2.496582e-05;0.0019268665;0.015045166;-0.011474609;0.0019267433;3.7123396e-06
2.5661621e-05;0.0019461238;0.013000488;-0.014770508;0.0019459935;3.7868908e-06
2.4212646e-05;0.0019432756;0.014434814;-0.01071167;0.0019431636;3.7758849e-06
2.5838623e-05;0.0019416246;0.013549805;-0.011260986;0.0019414914;3.769389e-06
2.6082764e-05;0.001893225;0.01663208;-0.011627197;0.0018930832;3.583764e-06
2.5693359e-05;0.0019169459;0.014556885;-0.012634277;0.001916812;3.6741683e-06
2.6424561e-05;0.0019576529;0.014404297;-0.010986328;0.0019575137;3.8318599e-06
2.5197754e-05;0.0019170717;0.014923096;-0.012512207;0.0019169445;3.6746761e-06
2.6711426e-05;0.0018633387;0.015289307;-0.009552002;0.0018631845;3.4714565e-06
2.5450439e-05;0.0019704706;0.016174316;-0.010742188;0.0019703457;3.882262e-06
2.6010742e-05;0.0019509543;0.014160156;-0.011260986;0.0019508199;3.8056984e-06
2.5604248e-05;0.0019249519;0.018005371;-0.012878418;0.0019248201;3.7049324e-06
2.6072998e-05;0.001914318;0.01449585;-0.010437012;0.0019141787;3.6640801e-06
2.5163574e-05;0.0019177146;0.014190674;-0.0096130371;0.0019175878;3.677143e-06
2.5666504e-05;0.0018898457;0.013122559;-0.013671875;0.0018897092;3.5710008e-06
2.4840088e-05;0.0019082331;0.013397217;-0.010803223;0.0019081096;3.6408823e-06
2.6275635e-05;0.0019159661;0.012664795;-0.010070801;0.0019158242;3.6703825e-06
2.4597168e-05;0.0019423325;0.014465332;-0.011749268;0.0019422155;3.7722012e-06
2.5582275e-05;0.0019966943;0.015930176;-0.012176514;0.0019965703;3.9862931e-06
2.5249023e-05;0.0019042483;0.012817383;-0.010742188;0.001904119;3.6256692e-06
2.6478271e-05;0.0019399143;0.013183594;-0.01184082;0.0019397724;3.7627171e-06
2.5166016e-05;0.0019392865;0.016326904;-0.011260986;0.001939162;3.7603492e-06
2.458374e-05;0.0019173723;0.012969971;-0.012451172;0.001917253;3.6758591e-06
2.5338135e-05;0.0019268729;0.015014648;-0.010955811;0.0019267448;3.7123456e-06
2.5097656e-05;0.0019483643;0.013946533;-0.012237549;0.0019482416;3.7956453e-06
2.5e-05;0.0019587031;0.012542725;-0.010253906;0.0019585828;3.8360464e-06
2.4937744e-05;0.0019406033;0.015686035;-0.010253906;0.0019404819;3.76547e-06
2.6689453e-05;0.0019108519;0.013793945;-0.011322021;0.0019107037;3.6507888e-06
2.5648193e-05;0.0019142678;0.014770508;-0.0105896;0.0019141343;3.6639101e-06
2.5631104e-05;0.0019203746;0.012329102;-0.011077881;0.001920242;3.6873292e-06
2.5650635e-05;0.0019378392;0.013916016;-0.010986328;0.0019377082;3.7547129e-06
2.4727783e-05;0.0019551632;0.015136719;-0.011993408;0.0019550459;3.8222046e-06
2.513916e-05;0.001878259;0.014099121;-0.01171875;0.0018781283;3.5273658e-06
2.5789795e-05;0.0018865334;0.015045166;-0.010040283;0.0018863948;3.5584854e-06
2.6365967e-05;0.0019162029;0.012451172;-0.010894775;0.0019160599;3.6712854e-06
2.4963379e-05;0.0019126217;0.013214111;-0.011871338;0.0019124971;3.657645e-06
2.5432129e-05;0.0018745291;0.012939453;-0.011291504;0.0018743941;3.5133532e-06
2.505127e-05;0.0019398832;0.018463135;-0.010620117;0.0019397602;3.7626697e-06
2.6827393e-05;0.0019495633;0.015197754;-0.012237549;0.0019494177;3.8002294e-06
2.5294189e-05;0.001860867;0.011932373;-0.010620117;0.0018607323;3.4623245e-06
2.5627441e-05;0.0019085763;0.015197754;-0.013183594;0.0019084424;3.6421525e-06
2.6791992e-05;0.0019504737;0.014190674;-0.012115479;0.0019503287;3.8037822e-06
2.5574951e-05;0.0019059787;0.014678955;-0.0090332031;0.0019058452;3.6322459e-06
2.5093994e-05;0.0019097403;0.015106201;-0.0093383789;0.0019096136;3.6466242e-06
2.5462646e-05;0.0019621557;0.016906738;-0.011474609;0.0019620297;3.8495606e-06
2.4838867e-05;0.0019630718;0.013549805;-0.011230469;0.001962954;3.8531882e-06
2.6013184e-05;0.0019110418;0.013702393;-0.010772705;0.001910903;3.6515501e-06
2.5158691e-05;0.0019483278;0.014221191;-0.010467529;0.0019482043;3.7955001e-06
2.4781494e-05;0.0020029194;0.014129639;-0.010986328;0.0020028061;4.0112324e-06
2.5847168e-05;0.0019949076;0.013793945;-0.010925293;0.00199478;3.9791473e-06
2.4007568e-05;0.0019689189;0.014953613;-0.012969971;0.0019688119;3.8762203e-06
2.5828857e-05;0.0019750933;0.013305664;-0.010772705;0.0019749639;3.9004823e-06
2.5577393e-05;0.0019246296;0.013549805;-0.010406494;0.0019244982;3.7036932e-06
2.6141357e-05;0.0019290326;0.012237549;-0.011627197;0.001928894;3.720632e-06
2.494751e-05;0.0019334393;0.014129639;-0.01171875;0.001933317;3.7377145e-06
2.5852051e-05;0.0019322638;0.014373779;-0.01171875;0.0019321295;3.7331245e-06
2.6086426e-05;0.0019409267;0.015625;-0.012908936;0.0019407902;3.7666666e-06
2.447998e-05;0.0019961224;0.015228271;-0.013458252;0.0019960122;3.9840648e-06
2.5672607e-05;0.0019578313;0.014556885;-0.01071167;0.0019577021;3.8325977e-06
2.5482178e-05;0.0019562734;0.013824463;-0.010894775;0.0019561466;3.8265094e-06
2.5e-05;0.0019954807;0.012969971;-0.012420654;0.001995364;3.9814776e-06
2.585083e-05;0.0019328861;0.01361084;-0.010559082;0.0019327519;3.7355299e-06
2.6257324e-05;0.0019680607;0.015441895;-0.010803223;0.0019679249;3.8727283e-06
2.3806152e-05;0.0019545549;0.014129639;-0.011199951;0.001954449;3.819871e-06
2.6403809e-05;0.0019311524;0.012359619;-0.013031006;0.0019310105;3.7288017e-06
2.5869141e-05;0.0018902649;0.015136719;-0.011535645;0.0018901256;3.5725749e-06
2.574585e-05;0.0019179809;0.01651001;-0.01071167;0.0019178465;3.678135e-06
2.5053711e-05;0.0019580405;0.013580322;-0.012115479;0.0019579194;3.8334482e-06
2.4489746e-05;0.0019804071;0.013061523;-0.013092041;0.0019802953;3.9215696e-06
2.5151367e-05;0.0019872751;0.012451172;-0.010894775;0.0019871557;3.9487876e-06
2.428833e-05;0.0019399299;0.015533447;-0.0096435547;0.0019398167;3.7628887e-06
2.7277832e-05;0.0018937432;0.015106201;-0.010803223;0.0018935846;3.5856627e-06
2.4685059e-05;0.0019363135;0.012664795;-0.010131836;0.0019361949;3.7488506e-06
2.5623779e-05;0.0019209877;0.013122559;-0.012359619;0.0019208553;3.6896849e-06
2.5576172e-05;0.0019073666;0.01361084;-0.010681152;0.0019072333;3.6375388e-06
2.458374e-05;0.0018803993;0.013763428;-0.012939453;0.0018802762;3.5354384e-06
2.5183105e-05;0.0019116002;0.012573242;-0.012237549;0.0019114725;3.6537273e-06
2.666626e-05;0.0019545467;0.014709473;-0.01159668;0.0019544038;3.8196944e-06
2.5222168e-05;0.0019144067;0.01461792;-0.011413574;0.0019142789;3.6644635e-06
1.887207e-05;0.0017234104;0.012573242;-0.011505127;0.0017233415;2.969906e-06
2.3913574e-05;0.0018638998;0.015228271;-0.010223389;0.0018637837;3.4736897e-06
2.5274658e-05;0.0019503405;0.01385498;-0.0093688965;0.0019502157;3.8033414e-06
2.4577637e-05;0.0019143088;0.015686035;-0.011138916;0.0019141893;3.6641206e-06
2.6136475e-05;0.0019068021;0.013519287;-0.009552002;0.0019066611;3.6353564e-06
2.3410645e-05;0.0019062731;0.011749268;-0.010498047;0.0019061675;3.6334745e-06
2.6047363e-05;0.001898994;0.015625;-0.010650635;0.0018988534;3.6056441e-06
2.4989014e-05;0.0019146595;0.015289307;-0.010467529;0.0019145347;3.6654433e-06
2.623291e-05;0.0018988448;0.01473999;-0.011871338;0.0018987016;3.6050676e-06
2.493042e-05;0.0018912702;0.01260376;-0.011108398;0.0018911437;3.5764246e-06
2.4976807e-05;0.0018625368;0.01373291;-0.011199951;0.0018624066;3.4685582e-06
2.6118164e-05;0.0018789355;0.012939453;-0.011260986;0.0018787916;3.5298577e-06
2.5371094e-05;0.0019113892;0.01385498;-0.010528564;0.001911259;3.6529109e-06
2.5644531e-05;0.0018740471;0.014526367;-0.0098266602;0.0018739091;3.5115353e-06
2.5552979e-05;0.0018776823;0.01272583;-0.010772705;0.001877546;3.5251789e-06
2.4781494e-05;0.0018415685;0.013061523;-0.012329102;0.0018414386;3.390896e-06
2.5372314e-05;0.0018869475;0.015258789;-0.012329102;0.0018868146;3.5600694e-06
2.5592041e-05;0.0018532705;0.015960693;-0.013580322;0.0018531308;3.4340938e-06
2.6141357e-05;0.0018617696;0.014282227;-0.011535645;0.0018616233;3.4656414e-06
